www.thebabyfold.org	12.1.208.54
www.essentiallypure.com	209.151.246.248
www.unna.org	209.151.25.74
www.123musicstars.com	209.151.65.123
www.extremeneuroanatomy.com	209.151.65.176
www.djcity.com	209.151.65.47
raya.mozaks.com	209.151.66.120
www.avengedsevenfold.com	209.151.66.128
www.hardgainer.com	209.151.70.60
www.spyk.com	209.151.73.226
board.win32asmcommunity.net	209.151.73.97
www.gamesagent.net	209.151.75.80
radasm.visualassembler.com	209.151.76.43
go.sciflicks.com	209.151.76.50
www.mitsubishi-motors.by	209.151.79.1
www.pop-mart.com	209.151.81.1
www.chartcentral.com	209.151.83.59
www.wdisneyw.co.uk	209.151.83.75
www.theganggreen.com	209.151.83.81
edwardwadsworth.com	209.151.84.49
www.landlordmax.com	209.151.85.179
www.boobiloo.com	209.151.86.215
www.magicalmouse.com	209.151.86.49
rpg.black-unicorn.org	209.151.87.32
www.teach-nology.com	209.151.87.47
www.nativeremedies.com	209.151.89.247
www.mackeydesigns.com	209.151.89.254
www.icpt50.com	209.151.91.246
www.bitstrike.com	209.151.91.96
themanicfairy.fuzzypinkslippers.com	209.151.94.13
www.pilotscafe.com	209.151.94.17
ohdarke.ohgenweb.net	209.151.94.18
www.nikkinickole.com	209.151.94.22
www.adg-fad.org	209.151.94.24
top-adult-porn-sites.com	209.151.94.25
www.vwenthusiast.com	209.151.94.27
www.nutritiondata.com	209.151.94.29
frost.bbboy.net	209.151.94.31
formerairline.com	209.151.94.32
www.lden.net	209.151.94.5
bb.bbboy.net	209.151.94.6
www.raponline.org	209.151.96.15
www.mrolivers.com	209.151.96.70
us.i1.yimg.com	209.152.119.232
us.i1.yimg.com	209.152.119.233
us.i1.yimg.com	209.152.119.234
us.i1.yimg.com	209.152.119.235
us.i1.yimg.com	209.152.119.242
us.i1.yimg.com	209.152.119.243
us.i1.yimg.com	209.152.119.244
ag.travelocity.com.edgesuite.net	209.152.119.245
www.adamfoley.com	209.152.162.149
www.nettelephone.ws	209.152.162.189
www.onlinegames.com	209.152.162.206
www.sharifmusic.com	209.152.164.196
www.fasterinternetpro.com	209.152.168.137
www.project-patch.net	209.152.168.17
www.carjunky.com	209.152.168.217
blog.lhukie.net	209.152.168.85
www.iphone-forum.org	209.152.169.9
www.briansbar.com	209.152.170.208
www.artrocity.com	209.152.170.32
www.passage.com.ua	209.152.172.192
bursamuslim.net	209.152.172.2
cheapweb.us	209.152.172.7
www.mediasharx.net	209.152.173.160
www.x-asian.com	209.152.173.96
music.emuziq.net	209.152.174.112
www.damag3-inc.com	209.152.174.48
www.stormwrestling.com	209.152.174.96
afacial.com	209.152.175.208
www.blogpatrol.com	209.152.175.240
www.goblogmedia.com	209.152.175.64
groupos.net	209.152.175.96
www.audioholics.com	209.152.176.128
sportscardsheriff.com	209.152.177.248
www.exisle.net	209.152.178.113
www.blogpoll.com	209.152.178.124
wgroup.com.ua	209.152.178.152
www.greendayauthority.com	209.152.178.16
housholdbank.com	209.152.178.32
www.quotablenotablegifts.com	209.153.134.204
www.doteasy.com	209.153.212.111
templates.doteasy.com	209.153.212.132
www.devilishlyhorny.com	209.153.212.134
affiliate.doteasy.com	209.153.212.138
hitcounter01.xspp.com	209.153.213.11
formmail01.xspp.com	209.153.213.12
guestbook01.xspp.com	209.153.213.13
members.xspp.com	209.153.213.3
lasvegascasino.com	209.153.230.122
www.staffmagazine.com	209.153.231.227
s-e-x-y.com	209.153.231.25
xxxsexycasino.com	209.153.231.55
www.suzannevega.com	209.157.128.13
www.radioproject.org	209.157.128.194
www.ratical.org	209.157.128.3
www.forces-of-nature.net	209.157.128.35
www.jwz.org	209.157.128.39
www.meer.net	209.157.128.5
www.globalexchange.org	209.157.128.91
landfill.bugzilla.org	209.157.131.165
newrealm.salon.com	209.157.148.54
www.frbsf.org	209.157.174.2
www.databasespecialists.com	209.157.243.162
freerepublic.com	209.157.64.200
www.mailshell.com	209.157.66.253
recipesource.com	209.157.67.146
squashcolombia1.photosite.com	209.157.71.141
install.homestead.com	209.157.71.157
track.homestead.com	209.157.71.49
www.franciscofd.homestead.com	209.157.71.50
sptpro.homestead.com	209.157.71.51
www.co.warren.nj.us	209.158.163.21
www.warrennet.org	209.158.163.252
www.union-city.k12.nj.us	209.158.164.15
www.palmistry.org	209.159.133.174
downloads.bigfishgames.com	209.16.139.20
www.geeklife.com	209.16.199.14
www.kidssundayschool.com	209.16.207.153
www.nowarforisrael.com	209.16.80.4
joevialls.altermedia.info	209.16.80.6
bernas.com	209.16.87.50
www.treasurevalleylife.com	209.161.1.14
www.idahoshakespeare.org	209.161.1.75
www.jokes2000.com	209.161.173.59
www.idahowinter.org	209.161.18.3
mulveys.dailyincomesystem.com	209.161.20.126
www.qwknetllc.com	209.161.28.206
www.agirlsworld.com	209.161.28.43
jumptronix.com	209.161.29.130
www.katpuke.com	209.161.29.2
www.aaronshep.com	209.161.29.32
www.adaic.org	209.161.30.2
www.tropicaltrips.net	209.161.32.12
www.valuevoyage.com	209.161.32.14
member.m-w.com	209.161.33.10
www.active-x.com	209.161.6.126
www.nb.net	209.161.64.47
www.planetadosjogos.com	209.161.96.68
www.cosmoquiz.com	209.162.192.130
develop.levity.com	209.162.192.166
www.litkicks.com	209.162.192.177
www.jivesoftware.com	209.162.192.250
www.ledco-nepal.com	209.162.192.251
www.earthstores.com	209.162.210.3
templates.earthstores.com	209.162.210.7
c2.com	209.162.215.78
www.nonline.net	209.162.224.36
www.swimnews.com	209.162.237.104
www.mcbworld.com	209.162.247.52
www.ecivideo.com	209.163.169.179
www.marcusfootball.com	209.163.187.121
average.matrix.net	209.163.220.162
www.88888.com	209.163.234.170
kayla.com	209.163.234.173
www.rainiercastillo.150.com	209.163.234.174
www.asiacarrera.com	209.163.238.131
celebritiesgalore.com	209.163.238.225
www.indiewire.com	209.163.245.160
ibcworldwide.com	209.163.250.154
www.a-homestore.com	209.163.250.166
www.care-bears.net	209.163.64.34
www.laheyonline.com	209.164.1.209
www.poconoshotels.com	209.164.108.197
www.isleofcosrin.net	209.164.108.231
www.darmaghrebrestaurant.com	209.164.108.50
www.labyrinthina.com	209.164.109.157
www.centralautos.net	209.164.116.27
www.boxcheats.com	209.164.118.175
www.poconosbest.com	209.164.118.242
www.rwood.com	209.164.120.227
www.edenrocresort.com	209.164.16.112
www.qmuniforms.com	209.164.22.194
www.bikini-beach.com	209.164.22.81
www.iprojects.com	209.164.23.199
vbuttons.com	209.164.25.36
www.addme.com	209.164.25.49
www.click-one.net	209.164.26.163
tools.addme.com	209.164.26.177
www.andersontravel.com	209.164.27.115
www.americasvacationcenter.com	209.164.27.116
www.juxtapoz.com	209.164.31.163
www.nudes.com	209.164.31.218
www.dvdplanet.com	209.164.32.182
sailormoonx.com	209.164.35.192
www.hring.com	209.164.35.200
www.animerica.com	209.164.35.204
www.dragonmoonx.com	209.164.35.210
translation2.paralink.com	209.164.36.165
www.soliddocuments.com	209.164.36.69
www.solidpdf.com	209.164.36.70
www.fanscape.com	209.164.38.197
www.adsincontext.com	209.164.38.36
www.gg2su-mk2sv.com	209.164.38.37
www.adsincontext.com	209.164.38.38
www.adsincontext.com	209.164.38.39
www.gg2su-mk2sv.com	209.164.38.40
adserver.adsincontext.com	209.164.38.45
adserver.adsincontext.com	209.164.38.46
www.tascam.com	209.164.4.198
www.webmasterparadise2.com	209.164.41.217
www.webmasterparadise2.com	209.164.41.218
www.krsi.net	209.164.5.113
209.164.5.118	209.164.5.118
achieve.phoenix.edu	209.164.5.169
rd1.fanscape.com	209.164.6.154
www2.fanscape.com	209.164.6.155
www.chsugar.com	209.164.6.97
lajolla.ymca.org	209.164.7.45
www.schwarzenegger.com	209.164.7.77
www.thearnoldfans.com	209.164.7.79
www.clst.net	209.164.72.142
www.babewarehouse.com	209.164.74.209
www.evoicecafe.com	209.164.74.246
www.shadmehrtour.com	209.164.74.248
www.tapeshtv.com	209.164.74.254
www.mlife.org	209.164.76.161
www.beproud.com	209.164.76.229
www.sexykay.com	209.164.86.63
209.164.87.111	209.164.87.111
www.rebeccapauline.com	209.164.87.119
kraisoft.com	209.164.87.34
www.muzicali.com	209.164.97.42
www.ktuu.com	209.165.158.53
www.asdk12.org	209.165.180.32
www.akusa.org	209.165.184.8
www.pgh.net	209.166.161.229
magnonel.guild.net	209.166.167.23
www.netmusic.com	209.166.169.17
www.experiencepa.com	209.166.170.32
www.rc2000.org	209.166.170.67
www.simplitudes.com	209.166.174.204
www.mensracing.com	209.166.199.4
napa.com	209.166.2.85
www.photographynetwork.com	209.166.208.133
www.talentnetworks.com	209.166.208.136
www.highdimensionhair.com	209.166.208.235
www.imagesexotic.com	209.166.208.57
www.gildasclub.org	209.166.211.35
www.pakbeat.com	209.166.235.110
discoverykids.promotionexpert.com	209.166.236.118
hanoitower.mkolar.org	209.167.115.130
www.realgm.com	209.167.115.146
www.manulifebank.ca	209.167.115.62
www.rad4.com	209.167.139.137
www.tlcvision.com	209.167.159.113
www.alias.com	209.167.159.4
www.alias.com	209.167.159.5
www.langdonhall.ca	209.167.16.13
209.167.176.179	209.167.176.179
www.contax.com	209.167.176.186
ifrance.webseduction.com	209.167.178.20
images.webseduction.com	209.167.178.23
www.medhunters.com	209.167.23.3
www.achahockey.org	209.167.241.131
www.bodyweaver.com	209.167.255.254
www.ctf.com	209.167.42.242
www.geefon.com	209.167.73.15
www.pulse24.com	209.167.85.50
www.citytv.com	209.167.85.51
members.chumtv.com	209.167.85.55
www.hiiraan.com	209.167.90.33
www.africast.com	209.168.51.73
www.dr-dream.com	209.17.138.153
www.computertips.com	209.17.160.18
www.maxcandy.com	209.17.160.32
guilds.outpost10f.com	209.17.167.176
ppm.activestate.com	209.17.179.112
www.activestate.com	209.17.179.91
aspn.activestate.com	209.17.179.99
120seconds.com	209.17.180.71
static.zed.cbc.ca	209.17.181.244
whowhat.zed.cbc.ca	209.17.181.249
www.norvan-cps.org	209.17.184.250
worldnetdaily.com	209.17.95.114
209.17.95.115	209.17.95.115
www.nccattle.com	209.170.128.35
www.ipass.net	209.170.128.76
www.foreklosure.com	209.170.149.139
homebusinessfortunes.com	209.170.211.204
www.handicappersdaily.com	209.170.218.65
site198.webhost4life.com	209.170.32.101
www.hermetic.com	209.170.32.111
www.esargam.com	209.170.32.131
www.luminouscorp.com	209.170.32.141
site204.webhost4life.com	209.170.32.211
www.ppoutlet.com	209.170.32.228
www.parssms.com	209.170.32.41
www.bazar-reza.net	209.170.32.51
www.cirrusdata.com	209.170.32.6
10xmarketing.com	209.170.32.61
www.no-spybot.com	209.170.32.71
www.anybackpage.com	209.170.32.91
webmail.netfirms.com	209.171.43.27
ahmadi.1444.netfirms.com	209.171.43.28
209.171.43.29:81	209.171.43.29
www.careercruising.com	209.171.44.178
www.academon.com	209.171.45.151
tiv.net	209.171.45.152
www.xxxvideofree.com	209.171.55.53
www.dvdxxxadult.com	209.171.55.54
www.gay-links.com	209.171.55.76
triton.net	209.172.10.39
woodtv.triton.net	209.172.10.41
www.idotpc.com	209.172.127.66
mbm.livewiredev.com	209.172.150.9
www.chicagowolves.com	209.172.164.80
www.chicagowolves.com	209.172.164.81
www.eventinventory.com	209.172.170.11
www.ticketsnow.com	209.172.170.15
www.platinumtickets.com	209.172.170.75
midtown.org	209.172.171.164
www.mckinseyquarterly.com	209.172.171.253
premium.mckinseyquarterly.com	209.172.180.123
twww2.mercer.edu	209.172.225.207
www.sytsma.com	209.172.26.10
realestate-mls.com	209.172.26.127
webmail.triton.net	209.172.4.123
cgi.woodtv.com	209.172.5.50
www.restaurants.com	209.172.65.250
www.koln.com	209.172.65.251
www.jsasd.k12.pa.us	209.173.1.100
www.pe-online.com	209.173.10.19
www.evanhospital.com	209.173.15.7
thedukesofhazzard.net	209.173.159.99
titans.com	209.173.167.194
www.northampton.edu	209.173.18.249
www.oth.net	209.173.192.59
www.successtraininginc.com	209.173.210.102
www.citilink.com	209.173.221.78
www.streetdrugs.org	209.173.229.138
www.aeneas.com	209.173.34.33
www.tv7.com	209.173.35.89
www.twingroves.district96.k12.il.us	209.174.10.73
ems.eureka.wodfrd.k12.il.us	209.174.127.226
www.ltls.org	209.174.169.2
www.schlarman.com	209.174.175.131
www.watseka-u9.k12.il.us	209.174.54.4
www.risd41.org	209.175.132.254
www.bhs87.org	209.175.160.13
www.monticello.k12.il.us	209.175.178.158
www.contractcon.com	209.176.170.2
www.musicaviva.com	209.176.172.42
www.medlawplus.com	209.176.172.50
www.eastonhockey.com	209.176.76.199
www.ultralifedirect.com	209.176.8.89
www.tourism.winnipeg.mb.ca	209.177.103.36
www.mcnbc.com	209.177.104.35
onlinephone.com	209.177.104.39
ultavista.com	209.177.104.40
digimoney.com	209.177.104.42
ww3.shoshkeles.com	209.177.105.11
xhot.com	209.177.107.25
jpsex.com	209.177.107.26
www.adultcatalogue.com	209.177.107.3
www.pinkgirl.com	209.177.107.6
www.horizonint.com	209.177.135.101
www.allaboutgod.com	209.177.135.154
email.worldprayerteam.org	209.177.143.36
www.showauto.com	209.177.231.195
www.homeshoppermagazine.com	209.177.231.198
www.buffalolib.org	209.177.32.245
web2.buffalolib.org	209.177.32.247
multisearch.buffalolib.org	209.177.32.250
www.greenville.k12.ny.us	209.177.35.34
www.canadianparents.com	209.177.98.82
www.myanime.tv	209.178.231.78
www.sjuhawks.com	209.178.232.131
www.discounttiredirect.com	209.180.150.59
www.footefamily.org	209.180.154.89
www.thekrib.com	209.180.212.153
spiritkeep.net	209.181.227.115
www.nve.com	209.181.253.153
ww2.paki.com	209.181.46.104
www.tvpakistan.com	209.181.46.110
www.phoneopia.com	209.181.46.200
www.rvi.net	209.181.49.8
www.connect-oregon.net	209.181.57.188
www.sashanet.com	209.181.82.105
www.thedailybrew.com	209.181.82.233
www.web-caching.com	209.182.1.122
winred.com	209.182.14.226
www.rfidjournal.com	209.182.28.192
i-maps.de	209.182.4.192
www.cruisin-usa.com	209.182.50.224
www.hcch.net	209.182.55.13
www.mmptv.com	209.182.57.206
surplus.net	209.182.6.215
www.ussportsmen.org	209.182.83.165
www.farmersbank-ar.com	209.183.175.244
www.pgcorbin.com	209.183.192.53
www.angola.org	209.183.193.172
www.snowh2o.com	209.183.193.59
www.spamender.com	209.183.199.56
northamerica.oceana.org	209.183.219.60
edreform.com	209.183.221.111
www.eandbeyond.com	209.183.221.44
www.ghpc.org	209.183.229.151
spiritvoyage.com	209.183.229.159
www.opensecrets.org	209.183.235.3
www.epic.org	209.183.239.12
www.accd.edu	209.184.119.2
www.kars.com	209.184.247.25
imail.adultfriendfinder.com	209.185.12.36
ads.indianfriendfinder.com	209.185.12.38
adultfriendfinder.com	209.185.12.42
alt.com	209.185.12.45
friendfinder.com	209.185.12.47
outpersonals.com	209.185.12.51
passion.com	209.185.12.52
www.flirtingpassion.com	209.185.12.54
www.adultmatchfirm.com	209.185.12.57
imc.alt.com	209.185.12.58
chat.amigos.com	209.185.12.61
www.hearstcorp.com	209.185.162.120
ivos.ivillage.com	209.185.162.123
www.ivillagehealth.com	209.185.162.128
s.ivillage.com	209.185.162.130
www.women.com	209.185.162.145
www.ivillage.co.uk	209.185.162.149
www.ivillage.com	209.185.162.150
magazines.ivillage.com	209.185.162.151
rems.ivillage.com	209.185.162.156
px.ivillage.com	209.185.162.164
te.ivillage.com	209.185.162.177
i.ivillage.co.uk	209.185.162.204
quiz.ivillage.com	209.185.162.234
www.cosmopolitan.com	209.185.162.241
www.parentsplace.com	209.185.162.37
findit.ivillage.com	209.185.162.40
www.parentsoup.com	209.185.162.46
ld.net	209.185.182.22
www.aquacon.com	209.185.182.232
www.comsearch.net	209.185.182.250
cognigen.net	209.185.182.6
ads.indystar.com	209.186.199.20
marketplace.indystar.com	209.186.199.30
indy.com	209.186.199.60
www.indystar.com	209.186.199.80
www.clitical.com	209.187.114.132
www.jillingforher.com	209.187.114.136
www.seczy.com	209.187.115.2
www.fisherscientific.com	209.187.119.49
www.nightingale.com	209.187.72.121
www.accessv.com	209.188.80.7
partner13.firehunt.com	209.189.108.208
anything02.oingo.com	209.189.108.214
www.jms.aps.edu	209.189.128.65
bloomriver.com	209.189.193.11
hopthu.com	209.189.226.197
lmvn.com	209.189.226.200
www.aggiesports.com	209.189.226.32
www.gca.aero	209.189.226.53
www.1lsn.com	209.189.235.129
ruletheearth.net	209.189.236.147
www.mandalaybay.com	209.189.24.110
easton.com	209.189.24.16
www.myoneclub.com	209.189.24.17
www.luxor.com	209.189.24.24
www.uscampus.com	209.189.63.125
wvw.snapfish.com	209.189.85.11
wvw.ifilm.com	209.189.85.12
gifs.harvestsolutions.com	209.189.85.26
wvw.business.com	209.189.85.27
wvw.sonypictures.com	209.189.85.28
images.unrealmarketing.com	209.189.85.32
www.usedseedequipment.com	209.19.130.27
www.accessidaho.org	209.19.170.135
www.styqs.com	209.19.66.228
www.macdirectory.com	209.19.67.235
www.gigabitadult.com	209.190.137.20
www.gigabitadult.com	209.190.137.21
www.statton.com	209.190.181.18
www.ssi.shimadzu.com	209.190.217.110
www.ncld.org	209.190.217.158
www.edweek.org	209.190.217.204
www.teachermagazine.org	209.190.217.205
www.glass.org	209.190.217.225
www.glassbuild.org	209.190.217.84
www.amstat.org	209.190.230.170
www.africacncl.org	209.190.244.72
www.ninds.nih.gov	209.190.245.110
scoopnyc.com	209.190.246.8
www.naag.org	209.190.248.170
www.chea.org	209.190.249.223
www.cos.com	209.190.250.155
ads.cos.com	209.190.250.157
www.creditbase.com	209.190.53.15
www.parisdigest.com	209.190.76.66
www.mdacomposites.org	209.191.139.203
www.firstrepublicbrokerage.com	209.191.150.104
www.greeting.com	209.191.19.52
www.circlebmw.com	209.191.5.198
www.cel-ebration.com	209.191.5.211
www.aikidoschoolsnj.com	209.191.50.81
www.clearwaterh2o.com	209.191.55.58
www.monmouth.com	209.191.58.2
www.hbook.com	209.192.229.9
clst.edu	209.192.5.244
www.sailnet.com	209.192.70.50
lexicon.ci.anchorage.ak.us	209.193.41.13
www.scifish.com	209.193.48.55
www.educatorjobs.com	209.194.105.11
swg.stratics.com	209.194.105.20
boards.stratics.com	209.194.105.23
www.ci.el-paso.tx.us	209.194.208.103
www.popul.com	209.195.125.132
www.traco.com	209.195.129.76
www.ironandglassbank.com	209.195.131.164
musicsojourn.com	209.195.132.55
www.can-am.com	209.195.15.162
ads.pittsburghlive.com	209.195.176.245
www.pittsburghlive.com	209.195.176.250
hyperion.saturnet.net	209.195.180.153
walk4mewednesdays.com	209.195.189.240
www.injoy.com	209.195.19.143
www.kicchem.com	209.195.205.102
www.doveawards.com	209.195.206.22
www.gospelmusic.org	209.195.206.23
www.quadratec.com	209.195.223.66
web2.iadfw.net	209.196.106.156
www.jasna.org	209.196.130.209
www.sandplum.com	209.196.159.53
www.douglassimonson.com	209.196.161.141
www.justatouch.com	209.196.161.95
www.radiumdownloads.com	209.196.17.211
www.yogaworld.org	209.196.170.52
www.cigarettesamerica.com	209.196.175.34
www.ny.com	209.196.35.133
vivisimo.com	209.196.35.141
www.mobar.org	209.196.45.56
www.oi.com	209.196.45.57
www.homesillus.com	209.196.48.211
www.dynamicforces.com	209.196.49.11
209.196.49.115	209.196.49.115
www.mathewsinc.com	209.196.49.150
www.ezgoal.com	209.196.49.218
www.webradiolist.com	209.196.49.219
www.dellhost.com	209.196.49.236
www.zipcodemaps.com	209.196.49.76
www.misleader.com	209.196.54.12
www.crushphoto.com	209.196.54.203
www.razorgator.com	209.196.54.35
ticketscom.razorgator.com	209.196.54.38
209.196.55.85	209.196.55.85
tarjetasvirtuales.com	209.196.55.88
209.196.55.89	209.196.55.89
www.ncftpd.com	209.197.102.38
www.de.tomshardware.com	209.197.103.157
www.nader.org	209.197.103.187
www.no-burn.org	209.197.103.191
www.sloppydisk.com	209.197.103.30
futures.tradingcharts.com	209.197.104.111
www.thecomputerconsultant.com	209.197.104.90
